DESTINATION ADDRESS,DESTINATION SSID,SOURCE ADDRESS,SOURCE SSID,INFORMATION FIELD (HEX),RECIEVED CRC-16,CALCULATED CRC-16
GROUND,14,DOCKER,11,ea07060907281e460801000100bf0b020001007f0c01002d07200004000300000003000000eb3d96ff1800170000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0012,23b5
GROUND,14,DOCKER,11,ea07060907281f4a0801000000bb0b02000100880c01002807230001000300000003000000f73d6dff170018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,baae,baae
GROUND,14,DOCKER,11,ea070609072820490801000100b40b02000100880c010021072000020003000000030000003d3ea2ff170018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,710b,710b
GROUND,14,DOCKER,11,ea070609072821490801000100b40b02000100900c010026073600010003000000030000003d3ea2ff170017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,e278,e278
GROUND,14,DOCKER,11,ea070609072822400801000100b70b02000100800c01002507270001000300000003000000453e8cff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,bc4e,bc4e
GROUND,14,DOCKER,11,ea0706090728233f0801000100c00b010001007d0c01002c07100001000300000003000000963d38ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,16d0,16d0
GROUND,14,DOCKER,11,ea0706090728244a0801000100b40b020001008a0c01002b07110002000300000003000000963d38ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,38eb,38eb
GROUND,14,DOCKER,11,ea0706090728254a0801000100c50b01000100800c01002c072f0003000300000003000000963d38ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ae78,ae78
GROUND,14,DOCKER,11,ea0706090728264a0801000100bf0b010001007b0c020027073300020003000000030000008a3d84ff170017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,92c1,92c1
GROUND,14,DOCKER,11,ea070609072827490801000100b70b05000000800c010022071f0002000300000003000000fd3d91ff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ffd2,ffd2
GROUND,14,DOCKER,11,ea070609072828470801000000c50b02000100830c01002307300001000300000003000000713dbdff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,c6d3,c6d3
GROUND,14,DOCKER,11,ea070609072829470801000000b80b010001008f0c01002f070d0000000300000003000000713dbdff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,e0d0,e0d0
GROUND,14,DOCKER,11,ea07060907282a470801000000c00b04000000870c02002907090002000300000003000000713d8bff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,a219,a219
GROUND,14,DOCKER,11,ea07060907282b4a0801000100c00b010002007f0c00002c070700030003000000030000004a3d99ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,db86,db86
GROUND,14,DOCKER,11,ea07060907282c490801000100c30b02000200840c01002207310001000300000003000000f33d65ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,fc1a,fc1a
GROUND,14,DOCKER,11,ea07060907282d490801000100c00b02000200910c01002807230001000300000003000000cc3d43ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,86ba,86ba
GROUND,14,DOCKER,11,ea07060907282e490801000100c00b000001008b0c02002f072d0001000300000003000000cc3d43ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7ada,7ada
GROUND,14,DOCKER,11,ea07060907282f490801000100c60b020001008c0c02002307130004000300000003000000cc3d43ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,057e,057e
GROUND,14,DOCKER,11,ea070609072830490801000100b80b020001008c0c010025073700010003000000030000008c3db0ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,89c8,89c8
GROUND,14,DOCKER,11,ea070609072831470801000100b80b020001008b0c01002507360002000300000003000000233e9dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,fa33,fa33
GROUND,14,DOCKER,11,ea070609072832470801000100bb0b020002007f0c01002707190003000300000003000000233e9dff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,450d,450d
GROUND,14,DOCKER,11,ea070609072833470801000100c00b010001008c0c010025071a0001000300000003000000233e9dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,f781,f781
GROUND,14,DOCKER,11,ea070609072834470801000000c50b02000200900c010024072300010003000000030000001f3e66ff170017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,eb0a,eb0a
GROUND,14,DOCKER,11,ea070609072835470801000000ca0b02000100870c01002c07260000000300000003000000c03d4bff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,863e,863e
GROUND,14,DOCKER,11,ea070609072836470801000000c00b000001008c0c02002c07260002000300000003000000193d9dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,bc3a,bc3a
GROUND,14,DOCKER,11,ea070609072837470801000000bf0b010001007f0c01002d07180002000300000003000000193d9dff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,83e5,83e5
GROUND,14,DOCKER,11,ea070609072838470801000000bc0b010001008f0c01002a073d0001000300000003000000193d9dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8dbb,8dbb
GROUND,14,DOCKER,11,ea070609072839470801000000b40b010001007f0c02002c07230002000300000003000000193d9dff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,62f2,62f2
GROUND,14,DOCKER,11,ea07060907283a470801000000bf0b020001007f0c02002b07260001000300000003000000193d9dff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0468,0468
GROUND,14,DOCKER,11,ea07060907283b470801000000b60b01000100800c010023072f0001000300000003000000193d9dff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7238,7238
GROUND,14,DOCKER,11,ea070609072900430801000100bf0b020001007b0c01002707400001000300000003000000de3d5eff170018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,498d,498d
GROUND,14,DOCKER,11,ea070609072901420801000100b90b02000100830c01002a07300003000300000003000000fd3d2fff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2d72,2d72
GROUND,14,DOCKER,11,ea070609072902420801000100bf0b000002007a0c01002707250004000300000003000000ce3d82ff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0ec2,0ec2
GROUND,14,DOCKER,11,ea0706090729033f0801000000b70b00000100800c010027071b0001000300000003000000e13d78ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6173,6173
GROUND,14,DOCKER,11,ea0706090729043f0801000000b60b010002008d0c01002607060002000300000003000000e13d78ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,495a,495a
GROUND,14,DOCKER,11,ea0706090729053f0801000000c40b010001008d0c01002807340001000300000003000000e13d78ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0b3b,0b3b
GROUND,14,DOCKER,11,ea0706090729063d0800000100c00b020002008f0c01002a07330001000300000003000000b53d89ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,c48e,c48e
GROUND,14,DOCKER,11,ea0706090729073d0800000100bf0b020001007d0c01002d07420001000300000003000000b53d89ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,bb08,bb08
GROUND,14,DOCKER,11,ea0706090729083d0801000000b70b02000200840c02002407290001000300000003000000713d72ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,d072,d072
GROUND,14,DOCKER,11,ea070609072909400801000200c20b010001008f0c01002607220003000300000003000000d33d5fff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,f8db,f8db
GROUND,14,DOCKER,11,ea07060907290a400801000200b70b00000100880c01002707220004000300000003000000d33d5fff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,e4eb,e4eb
GROUND,14,DOCKER,11,ea07060907290b400801000200bf0b020001008c0c010027071700020003000000030000007c3d41ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,cb4f,cb4f
GROUND,14,DOCKER,11,ea07060907290c470801000100b70b00000100810c01002b071e0001000300000003000000c13d64ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8495,8495
GROUND,14,DOCKER,11,ea07060907290d470801000100c00b01000100870c01002e07320002000300000003000000c13d64ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,79ca,79ca
GROUND,14,DOCKER,11,ea07060907290e470801000100b80b02000100840c01002207330002000300000003000000c13d64ff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5a8c,5a8c
GROUND,14,DOCKER,11,ea07060907290f470801000100b50b02000100870c02002907320002000300000003000000c13d64ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,46b6,46b6
GROUND,14,DOCKER,11,ea070609072910470801000100b30b02000200800c010027070a0002000300000003000000c13d64ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,82a5,82a5
GROUND,14,DOCKER,11,ea070609072911470801000100bf0b01000200800c02002a070f0001000300000003000000a03d78ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9682,9682
GROUND,14,DOCKER,11,ea070609072912470801000100b90b02000100800c02002707170001000300000003000000a03d78ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3bb1,3bb1
GROUND,14,DOCKER,11,ea070609072913400800000100b80b02000000900c01002807160001000300000003000000f23d67ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,41b4,41b4
GROUND,14,DOCKER,11,ea070609072914370801000000bf0b01000200820c02002507130003000300000003000000ea3d98ff170017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5f9d,5f9d
GROUND,14,DOCKER,11,ea070609072915370801000000c00b020001008b0c01002b07290004000300000003000000ea3d98ff170017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6c76,6c76
GROUND,14,DOCKER,11,ea0706090729163f0801000000bf0b02000100830c02002c07170002000300000003000000ea3d98ff170017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,03b1,03b1
GROUND,14,DOCKER,11,ea070609072917460801000100bf0b01000000880c01002b07150002000300000000000000893d67ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,be1f,be1f
GROUND,14,DOCKER,11,ea070609072918460801000100b70b010001007e0c01002907220001000300000000000000873dc0ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,f7ac,f7ac
GROUND,14,DOCKER,11,ea070609072919460801000100c40b00000100800c02002707360001000300000003000000a63d86ff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,16ad,16ad
GROUND,14,DOCKER,11,ea07060907291a3d0800000100c00b040001007f0c01002b071e0002000300000003000000883d73ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,dd66,dd66
GROUND,14,DOCKER,11,ea07060907291b3d0800000100bf0b02000100800c01002e07350001000300000003000000ca3dc2ff170018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8613,8613
GROUND,14,DOCKER,11,ea07060907291c3d0800000100ba0b000000008a0c01002307330002000300000003000000ca3dc2ff170018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6245,6245
GROUND,14,DOCKER,11,ea07060907291d450802000100bf0b020001008a0c020024070e0003000300000003000000123e76ff170017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,f4c3,f4c3
GROUND,14,DOCKER,11,ea07060907291e470801000100c00b01000100820c01002c07210004000300000003000000ed3d49ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,e1ce,e1ce
GROUND,14,DOCKER,11,ea07060907291f470801000100c30b020001007f0c01002e070b0001000300000003000000ed3d49ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,646f,646f
GROUND,14,DOCKER,11,ea0706090729203d0800000100b90b01000000850c010031070e0002000300000003000000783d9eff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0773,0773
GROUND,14,DOCKER,11,ea0706090729213d0800000100b80b230001008e0c01002407380001000300000003000000973d84ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,52f5,52f5
GROUND,14,DOCKER,11,ea070609072922450802000100bf0b02000100870c020029072b0001000300000003000000973d84ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,e572,e572
GROUND,14,DOCKER,11,ea070609072923450802000100b80b02000100900c01002407380001000300000003000000973d84ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3052,3052
GROUND,14,DOCKER,11,ea070609072924450802000100c20b020002008c0c010024072f0001000300000003000000c23dccff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1d58,1d58
GROUND,14,DOCKER,11,ea070609072925450802000100b80b000001007d0c02002507380002000300000003000000d23d8aff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,dc77,dc77
GROUND,14,DOCKER,11,ea070609072926450802000100bb0b010000007f0c01002a071c0001000300000003000000d23d8aff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,750d,750d
GROUND,14,DOCKER,11,ea070609072927480802000000c00b020000008f0c01002407340002000300000003000000b23d46ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,237c,237c
GROUND,14,DOCKER,11,ea070609072928480802000000c20b010002007f0c02002e07180002000300000003000000b23d46ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9265,9265
GROUND,14,DOCKER,11,ea0706090729293c0800000100b30b02000100880c010023072a0001000300000003000000ee3d8aff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,95f7,95f7
GROUND,14,DOCKER,11,ea07060907292a3c0800000100b30b020001008c0c02002207350002000300000003000000ee3d8aff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ea4c,ea4c
GROUND,14,DOCKER,11,ea07060907292b490802000100c20b02000200880c01002507290002000300000003000000a33d4dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,61aa,61aa
GROUND,14,DOCKER,11,ea07060907292c490802000100bf0b010001007e0c01002907130001000300000003000000a83d87ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,d62e,d62e
GROUND,14,DOCKER,11,ea07060907292d490802000100b50b01000000820c01002207360001000300000003000000a83d87ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,325c,325c
GROUND,14,DOCKER,11,ea07060907292e400800000100bf0b01000000840c010029071b0001000300000003000000be3d73ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,43b7,43b7
GROUND,14,DOCKER,11,ea07060907292f450800000100bf0b01000100810c01002b071a0002000300000003000000943da5ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8cc0,8cc0
GROUND,14,DOCKER,11,ea070609072930490801000100b80b02000100830c01002c07160002000300000003000000943da5ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6151,6151
GROUND,14,DOCKER,11,ea070609072931490801000100b80b020001008f0c01002207350002000300000003000000203e8dff170019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,151f,151f
GROUND,14,DOCKER,11,ea070609072932490801000100bb0b010000008b0c01002807180002000300000003000000203e8dff170017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,bfaf,bfaf
GROUND,14,DOCKER,11,ea070609072933490801000100b30b01000100880c010028073800020003000000030000005b3d83ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6ddf,6ddf
GROUND,14,DOCKER,11,ea070609072934490801000100b60b010002007f0c010026073e00020003000000030000005b3d83ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8d23,8d23
GROUND,14,DOCKER,11,ea070609072935490801000100c00b02000100840c01002b070800020003000000030000008c3d49ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,139c,139c
GROUND,14,DOCKER,11,ea070609072936480801000100b70b01000100840c010023072700010003000000030000009e3d48ff170018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7f88,7f88
GROUND,14,DOCKER,11,ea070609072937480801000100bb0b01000100820c010025073500010006000000030000009e3d48ff170019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4c74,4c74
GROUND,14,DOCKER,11,ea070609072938480801000100b70b04000100840c020023071600010003000000030000009e3d48ff170018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,c25c,c25c
GROUND,14,DOCKER,11,ea070609072939400801000100bf0b02000100820c01002b07180004000300000003000000243e48ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1ebc,1ebc
GROUND,14,DOCKER,11,ea07060907293a400800000100bf0b04000100800c01002807380001000300000003000000fe3d89ff170018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,38c7,38c7
GROUND,14,DOCKER,11,ea07060907293b400800000100bf0b020002007d0c00002707310004000300000003000000ba3d59ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,851f,851f
GROUND,14,DOCKER,11,ea070609072a00400800000100b80b01000100800c01002b072c0001000300000003000000ba3d59ff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,b797,b797
GROUND,14,DOCKER,11,ea070609072a01400800000100c40b020002008b0c01002807120001000300000003000000ba3d59ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8a91,8a91
GROUND,14,DOCKER,11,ea070609072a02400800000100bf0b010002007f0c01002b07360003000300000003000000ba3d59ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,978a,978a
GROUND,14,DOCKER,11,ea070609072a03480800000100b20b02000100880c02002407240004000300000003000000a63d9dff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,13e7,13e7
GROUND,14,DOCKER,11,ea070609072a04480800000100b10b02000200810c02002b072d0002000300000003000000a63d9dff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,f075,f075
GROUND,14,DOCKER,11,ea070609072a05480800000100c30b01000000830c01002d07060002000300000003000000a63d9dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1204,1204
GROUND,14,DOCKER,11,ea070609072a064e0802000100b60b020001007d0c01002207300003000300000003000000a13d54ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1614,1614
GROUND,14,DOCKER,11,ea070609072a07420801000100c40b000001008f0c02002f07210001000300000003000000a13d54ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,59af,59af
GROUND,14,DOCKER,11,ea070609072a08420801000100b60b020002008c0c01002207100002000300000003000000a13d54ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,b5c5,b5c5
GROUND,14,DOCKER,11,ea070609072a093f0801000100bf0b00000100800c010026073100010003000000030000002e3dc4ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ebc7,ebc7
GROUND,14,DOCKER,11,ea070609072a0a410800000100c70b01000100800c02002b07160002000300000003000000d23daeff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7269,7269
GROUND,14,DOCKER,11,ea070609072a0b410800000100bf0b01000100900c01002407140001000300000003000000d23daeff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8a00,8a00
GROUND,14,DOCKER,11,ea070609072a0c3f0801000100b50b02000100900c01002507300004000300000000000000203e82ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,e95e,e95e
GROUND,14,DOCKER,11,ea070609072a0d3f0802000000bb0b01000100980c01003007170001000300000003000000c43d6dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ce70,ce70
GROUND,14,DOCKER,11,ea070609072a0e3f0802000000c30b02000100920c01002307140004000300000003000000c43d6dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,c7fa,c7fa
GROUND,14,DOCKER,11,ea070609072a0f3f0801000100b60b03000100800c020023070d0002000300000003000000ad3d8bff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,e07b,e07b
GROUND,14,DOCKER,11,ea070609072a10480802000100b70b02000100860c01002107360002000300000003000000ba3da5ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8e21,8e21
GROUND,14,DOCKER,11,ea070609072a11480802000100c00b010001007f0c01002a07100001000300000003000000ba3da5ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4c11,4c11
GROUND,14,DOCKER,11,ea070609072a12480802000100bf0b010001008e0c010024073a0002000300000003000000813d84ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,a5de,a5de
GROUND,14,DOCKER,11,ea070609072a13430801000100c60b010001007f0c01002e07340003000300000003000000813d84ff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,ecc0,ecc0
GROUND,14,DOCKER,11,ea070609072a14480801000100b30b010000008a0c010023072c0002000300000003000000183e96ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,e354,e354
GROUND,14,DOCKER,11,ea070609072a15480801000100c50b010000008c0c01002607220002000300000003000000183e96ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0a1a,0a1a
GROUND,14,DOCKER,11,ea070609072a16480801000100af0b00000100820c010023071a0002000300000003000000183e96ff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,e40d,e40d
GROUND,14,DOCKER,11,ea070609072a173f0800000100c60b01000100800c02002a07210003000300000003000000d23d5aff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6bb5,6bb5
GROUND,14,DOCKER,11,ea070609072a183f0800000100c00b01000000910c010022070c0001000300000003000000a43d8fff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,a8c0,a8c0
GROUND,14,DOCKER,11,ea070609072a193f0800000100bf0b040001008e0c010026072600020003000000030000009b3d73ff180017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,14ac,14ac
GROUND,14,DOCKER,11,ea070609072a1a4a0800000100ba0b02000100780c01001e072a00010003000000030000009c3d6fff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8040,8040
GROUND,14,DOCKER,11,ea070609072a1b440801000100b30b020001007b0c020021072b0004000300000003000000663d8bff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8eb2,8eb2
GROUND,14,DOCKER,11,ea070609072a1c480801000100b70b01000100880c010024071f0001000300000003000000643ee6ff170018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,d1ba,d1ba
GROUND,14,DOCKER,11,ea070609072a1d470801000100c20b010002008b0c02002a071d0002000300000003000000643ee6ff170017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4be6,4be6
GROUND,14,DOCKER,11,ea070609072a1e440800000100b60b02000100830c01002f071a00010003000000030000006c3d5cff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,cb74,cb74
GROUND,14,DOCKER,11,ea070609072a1f440800000100bf0b02000000820c01002a072800010003000000030000006c3d5cff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8155,8155
GROUND,14,DOCKER,11,ea070609072a20440800000100b70b00000100880c010022072e0002000300000003000000ee3d5bff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3ae8,3ae8
GROUND,14,DOCKER,11,ea070609072a214b0801000100b30b02000100820c01002007430000000300000003000000303ea3ff170017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,c42b,c42b
GROUND,14,DOCKER,11,ea070609072a223d0801000100b70b010001008f0c01002f07360002000300000003000000f73d6dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0d6d,0d6d
GROUND,14,DOCKER,11,ea070609072a233d0801000100bf0b020001008c0c02002307120002000300000003000000f73d6dff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,d58c,d58c
GROUND,14,DOCKER,11,ea070609072a243d0801000100b70b02000200800c010021073300010003000000030000006b3dadff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8782,8782
GROUND,14,DOCKER,11,ea070609072a253d0801000100c00b01000200800c02002a072e00020003000000030000006b3dadff180018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,e173,e173
GROUND,14,DOCKER,11,ea070609072a26400801000100b60b01000100800c010025072b0002000300000003000000cb3d64ff180019000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,d081,d081
GROUND,14,DOCKER,11,ea070609072a27470801000100bf0b02000100900c010025070d00010003000000030000000c3e55ff170018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8c8c,8c8c
GROUND,14,DOCKER,11,ea070609072a28470801000100b30b01000100880c010027071c00010003000000030000000c3e55ff170017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,b1df,b1df
GROUND,14,DOCKER,11,ea070609072a293f0801000100b70b020001008e0c010029072e00010003000000030000000c3e55ff170017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,a7db,a7db
